Level	Rule Name	Subject	Property	Value
WARN	missing_definition	Contiguous gene syndrome	IAO:0000115	
WARN	missing_definition	Abnormal morphology of the pelvis musculature	IAO:0000115	
WARN	missing_definition	Sex-limited autosomal dominant	IAO:0000115	
WARN	missing_definition	Aplasia/Hypoplasia of the musculature of the pelvis	IAO:0000115	
WARN	missing_definition	Male-limited autosomal dominant	IAO:0000115	
WARN	missing_definition	Bilateral ptosis	IAO:0000115	
WARN	missing_definition	6 metacarpals	IAO:0000115	
WARN	missing_definition	Metacarpal osteolysis	IAO:0000115	
WARN	missing_definition	Growth abnormality	IAO:0000115	
WARN	missing_definition	Severe failure to thrive	IAO:0000115	
WARN	missing_definition	Failure to thrive in infancy	IAO:0000115	
WARN	missing_definition	Abnormal ileum morphology	IAO:0000115	
WARN	missing_definition	Mood changes	IAO:0000115	
WARN	missing_definition	Pigmented micronodular adrenocortical disease	IAO:0000115	
WARN	missing_definition	Subglottic stenosis	IAO:0000115	
WARN	missing_definition	Abnormality of the voice	IAO:0000115	
WARN	missing_definition	Weak cry	IAO:0000115	
WARN	missing_definition	Hoarse cry	IAO:0000115	
WARN	missing_definition	Loss of voice	IAO:0000115	
WARN	missing_definition	Tarsal osteovalgus	IAO:0000115	
WARN	missing_definition	Ankle swelling	IAO:0000115	
WARN	missing_definition	Foot acroosteolysis	IAO:0000115	
WARN	missing_definition	Bifid distal phalanx of toe	IAO:0000115	
WARN	missing_definition	Distal foot symphalangism	IAO:0000115	
WARN	missing_definition	Acroosteolysis of distal phalanges (feet)	IAO:0000115	
WARN	missing_definition	Iron deficiency anemia	IAO:0000115	
WARN	missing_definition	Normochromic anemia	IAO:0000115	
WARN	missing_definition	Increased hemoglobin	IAO:0000115	
WARN	missing_definition	Nonspherocytic hemolytic anemia	IAO:0000115	
WARN	missing_definition	Persistent bleeding after trauma	IAO:0000115	
WARN	missing_definition	Microangiopathic hemolytic anemia	IAO:0000115	
WARN	missing_definition	Abnormality of metabolism/homeostasis	IAO:0000115	
WARN	missing_definition	Dehydration	IAO:0000115	
WARN	missing_definition	Hypokalemic alkalosis	IAO:0000115	
WARN	missing_definition	Episodic ammonia intoxication	IAO:0000115	
WARN	missing_definition	Nonketotic hypoglycemia	IAO:0000115	
WARN	missing_definition	Hypokalemic metabolic alkalosis	IAO:0000115	
WARN	missing_definition	Hypoplastic heart	IAO:0000115	
WARN	missing_definition	Intolerance to protein	IAO:0000115	
WARN	missing_definition	Hypertonic dehydration	IAO:0000115	
WARN	missing_definition	Neonatal hypoglycemia	IAO:0000115	
WARN	missing_definition	Large forehead	IAO:0000115	
WARN	missing_definition	Narrow maxilla	IAO:0000115	
WARN	missing_definition	Protein avoidance	IAO:0000115	
WARN	missing_definition	Intractable diarrhea	IAO:0000115	
WARN	missing_definition	Macroorchidism, postpubertal	IAO:0000115	
WARN	missing_definition	Heavy supraorbital ridges	IAO:0000115	
WARN	missing_definition	Curved linear dimple below the lower lip	IAO:0000115	
WARN	missing_definition	Neuromuscular dysphagia	IAO:0000115	
WARN	missing_definition	Progressive cerebellar ataxia	IAO:0000115	
WARN	missing_definition	Pulmonary hypoplasia	IAO:0000115	
WARN	missing_definition	Respiratory insufficiency	IAO:0000115	
WARN	missing_definition	Emphysema	IAO:0000115	
WARN	missing_definition	Pulmonary infiltrates	IAO:0000115	
WARN	missing_definition	Arrhinencephaly	IAO:0000115	
WARN	missing_definition	Ischemic stroke	IAO:0000115	
WARN	missing_definition	Gait imbalance	IAO:0000115	
WARN	missing_definition	Hypercalciuria	IAO:0000115	
WARN	missing_definition	Neurological speech impairment	IAO:0000115	
WARN	missing_definition	Scanning speech	IAO:0000115	
WARN	missing_definition	Hypoglycemic seizures	IAO:0000115	
WARN	missing_definition	Opisthotonus	IAO:0000115	
WARN	missing_definition	Myelopathy	IAO:0000115	
WARN	missing_definition	Hypocalcemic seizures	IAO:0000115	
WARN	missing_definition	Diffuse reticular or finely nodular infiltrations	IAO:0000115	
WARN	missing_definition	Curly hair	IAO:0000115	
WARN	missing_definition	Melanin pigment aggregation in hair shafts	IAO:0000115	
WARN	missing_definition	Small bowel diverticula	IAO:0000115	
WARN	missing_definition	Large fleshy ears	IAO:0000115	
WARN	missing_definition	Poor motor coordination	IAO:0000115	
WARN	missing_definition	Alopecia of scalp	IAO:0000115	
WARN	missing_definition	Red hair	IAO:0000115	
WARN	missing_definition	Absent hair	IAO:0000115	
WARN	missing_definition	Mutism	IAO:0000115	
WARN	missing_definition	Orofacial dyskinesia	IAO:0000115	
WARN	missing_definition	Incoordination	IAO:0000115	
WARN	missing_definition	Spastic paraparesis	IAO:0000115	
WARN	missing_definition	Unsteady gait	IAO:0000115	
WARN	missing_definition	Cervical myelopathy	IAO:0000115	
WARN	missing_definition	Transient ischemic attack	IAO:0000115	
WARN	missing_definition	Lack of peer relationships	IAO:0000115	
WARN	missing_definition	Caudate atrophy	IAO:0000115	
WARN	missing_definition	Progressive neurologic deterioration	IAO:0000115	
WARN	missing_definition	Cerebellar cyst	IAO:0000115	
WARN	missing_definition	Dysphasia	IAO:0000115	
WARN	missing_definition	Frequent falls	IAO:0000115	
WARN	missing_definition	Visual hallucinations	IAO:0000115	
WARN	missing_definition	Poor coordination	IAO:0000115	
WARN	missing_definition	Loss of speech	IAO:0000115	
WARN	missing_definition	Diminished movement	IAO:0000115	
WARN	missing_definition	Encephalitis	IAO:0000115	
WARN	missing_definition	Spinal arteriovenous malformation	IAO:0000115	
WARN	missing_definition	Lower limb hyperreflexia	IAO:0000115	
WARN	missing_definition	Degeneration of anterior horn cells	IAO:0000115	
WARN	missing_definition	Long-tract signs	IAO:0000115	
WARN	missing_definition	Cerebellar malformation	IAO:0000115	
WARN	missing_definition	Frontolimbic dementia	IAO:0000115	
WARN	missing_definition	Progressive encephalopathy	IAO:0000115	
WARN	missing_definition	Abnormal head movements	IAO:0000115	
WARN	missing_definition	Dense calcifications in the cerebellar dentate nucleus	IAO:0000115	
WARN	missing_definition	Poor speech	IAO:0000115	
WARN	missing_definition	Nonprogressive cerebellar ataxia	IAO:0000115	
WARN	missing_definition	Progressive spastic quadriplegia	IAO:0000115	
WARN	missing_definition	Bulbar signs	IAO:0000115	
WARN	missing_definition	Spastic ataxia	IAO:0000115	
WARN	missing_definition	Spasticity of pharyngeal muscles	IAO:0000115	
WARN	missing_definition	Spinocerebellar tract degeneration	IAO:0000115	
WARN	missing_definition	Progressive inability to walk	IAO:0000115	
WARN	missing_definition	Limb hypertonia	IAO:0000115	
WARN	missing_definition	Brain stem compression	IAO:0000115	
WARN	missing_definition	Abnormality of the periventricular white matter	IAO:0000115	
WARN	missing_definition	Hypnagogic hallucinations	IAO:0000115	
WARN	missing_definition	Falls	IAO:0000115	
WARN	missing_definition	Neuronal loss in central nervous system	IAO:0000115	
WARN	missing_definition	Incomprehensible speech	IAO:0000115	
WARN	missing_definition	Deficit in phonologic short-term memory	IAO:0000115	
WARN	missing_definition	Gastrointestinal atresia	IAO:0000115	
WARN	missing_definition	Paralytic ileus	IAO:0000115	
WARN	missing_definition	Paresis of extensor muscles of the big toe	IAO:0000115	
WARN	missing_definition	Cholestatic liver disease	IAO:0000115	
WARN	missing_definition	Low-to-normal blood pressure	IAO:0000115	
WARN	missing_definition	Cerebral ischemia	IAO:0000115	
WARN	missing_definition	Peripheral thrombosis	IAO:0000115	
WARN	missing_definition	Arteriovenous fistulas of celiac and mesenteric vessels	IAO:0000115	
WARN	missing_definition	Spondyloepimetaphyseal dysplasia	IAO:0000115	
WARN	missing_definition	Multiple epiphyseal dysplasia	IAO:0000115	
WARN	missing_definition	Epiphyseal dysplasia	IAO:0000115	
WARN	missing_definition	Spondylometaphyseal dysplasia	IAO:0000115	
WARN	missing_definition	Delayed epiphyseal ossification	IAO:0000115	
WARN	missing_definition	Gastrointestinal carcinoma	IAO:0000115	
WARN	missing_definition	Skull asymmetry	IAO:0000115	
WARN	missing_definition	Deformed sella turcica	IAO:0000115	
WARN	missing_definition	Prenatal maternal abnormality	IAO:0000115	
WARN	missing_definition	Hypoplastic facial bones	IAO:0000115	
WARN	missing_definition	Symmetrical, oval parietal bone defects	IAO:0000115	
WARN	missing_definition	Adrenal overactivity	IAO:0000115	
WARN	missing_definition	Thick skull base	IAO:0000115	
WARN	missing_definition	Respiratory insufficiency due to muscle weakness	IAO:0000115	
WARN	missing_definition	Sparse bone trabeculae	IAO:0000115	
WARN	missing_definition	Stippled chondral calcification	IAO:0000115	
WARN	missing_definition	Relatively short spine	IAO:0000115	
WARN	missing_definition	Tracheal stenosis	IAO:0000115	
WARN	missing_definition	Tracheomalacia	IAO:0000115	
WARN	missing_definition	Neonatal breathing dysregulation	IAO:0000115	
WARN	missing_definition	Functional respiratory abnormality	IAO:0000115	
WARN	missing_definition	Accelerated bone age after puberty	IAO:0000115	
WARN	missing_definition	Dumbbell-shaped metaphyses	IAO:0000115	
WARN	missing_definition	Neuropathic arthropathy	IAO:0000115	
WARN	missing_definition	Hyperplasia of the femoral trochanters	IAO:0000115	
WARN	missing_definition	Multiple joint contractures	IAO:0000115	
WARN	missing_definition	Long coccyx	IAO:0000115	
WARN	missing_definition	Flared femoral metaphysis	IAO:0000115	
WARN	missing_definition	Rhabdomyosarcoma	IAO:0000115	
WARN	missing_definition	Paraganglioma of head and neck	IAO:0000115	
WARN	missing_definition	Exertional dyspnea	IAO:0000115	
WARN	missing_definition	Nocturnal hypoventilation	IAO:0000115	
WARN	missing_definition	Embryonal neoplasm	IAO:0000115	
WARN	missing_definition	Conjugated hyperbilirubinemia	IAO:0000115	
WARN	missing_definition	Decreased activity of the pyruvate dehydrogenase complex	IAO:0000115	
WARN	missing_definition	Leydig cell insensitivity to gonadotropin	IAO:0000115	
WARN	missing_definition	Thoracic scoliosis	IAO:0000115	
WARN	missing_definition	Thoracolumbar scoliosis	IAO:0000115	
WARN	missing_definition	Supernumerary vertebrae	IAO:0000115	
WARN	missing_definition	Vertebral compression fractures	IAO:0000115	
WARN	missing_definition	Limited elbow movement	IAO:0000115	
WARN	missing_definition	Glomus jugular tumor	IAO:0000115	
WARN	missing_definition	Colon cancer	IAO:0000115	
WARN	missing_definition	Enhanced neurotoxicity of vincristine	IAO:0000115	
WARN	missing_definition	Enlargement of the wrists	IAO:0000115	
WARN	missing_definition	Abnormality of the ankles	IAO:0000115	
WARN	missing_definition	Enlargement of the ankles	IAO:0000115	
WARN	missing_definition	Arthropathy	IAO:0000115	
WARN	missing_definition	Ulnar deviation of the wrist	IAO:0000115	
WARN	missing_definition	Epiphyseal deformities of tubular bones	IAO:0000115	
WARN	missing_definition	Abnormality of the radioulnar joints	IAO:0000115	
WARN	missing_definition	Limited knee extension	IAO:0000115	
WARN	missing_definition	Madelung-like forearm deformities	IAO:0000115	
WARN	missing_definition	Elbow ankylosis	IAO:0000115	
WARN	missing_definition	Defective DNA repair after ultraviolet radiation damage	IAO:0000115	
WARN	missing_definition	Premature osteoarthritis	IAO:0000115	
WARN	missing_definition	Hamstring contractures	IAO:0000115	
WARN	missing_definition	Septic arthritis	IAO:0000115	
WARN	missing_definition	T-wave inversion in the right precordial leads	IAO:0000115	
WARN	missing_definition	Excessive purine production	IAO:0000115	
WARN	missing_definition	Elevated serum acid phosphatase	IAO:0000115	
WARN	missing_definition	Fasting hypoglycemia	IAO:0000115	
WARN	missing_definition	Hypothalamic gonadotropin-releasing hormone deficiency	IAO:0000115	
WARN	missing_definition	Shallow acetabular fossae	IAO:0000115	
WARN	missing_definition	Decreased muscle mass	IAO:0000115	
WARN	missing_definition	Decreased activity of NADPH oxidase	IAO:0000115	
WARN	missing_definition	Deficient excision of UV-induced pyrimidine dimers in DNA	IAO:0000115	
WARN	missing_definition	Prolonged G2 phase of cell cycle	IAO:0000115	
WARN	missing_definition	Increased cellular sensitivity to UV light	IAO:0000115	
WARN	missing_definition	Mitochondrial malic enzyme reduced	IAO:0000115	
WARN	missing_definition	Hyperpepsinogenemia I	IAO:0000115	
WARN	missing_definition	Overgrowth of external genitalia	IAO:0000115	
WARN	missing_definition	Gonadal tissue inappropriate for external genitalia or chromosomal sex	IAO:0000115	
WARN	missing_definition	Genital ulcers	IAO:0000115	
WARN	missing_definition	Male infertility	IAO:0000115	
WARN	missing_definition	Anteriorly displaced genitalia	IAO:0000115	
WARN	missing_definition	Glyoxalase deficiency	IAO:0000115	
WARN	missing_definition	Deficiency of N-acetylglucosamine-1-phosphotransferase	IAO:0000115	
WARN	missing_definition	Sudanophilic leukodystrophy	IAO:0000115	
WARN	missing_definition	Hip contracture	IAO:0000115	
WARN	missing_definition	Constricted iliac wings	IAO:0000115	
WARN	missing_definition	Mitochondrial propionyl-CoA carboxylase defect	IAO:0000115	
WARN	missing_definition	Ovoid thoracolumbar vertebrae	IAO:0000115	
WARN	missing_definition	Cervical spine hypermobility	IAO:0000115	
WARN	missing_definition	Biconcave flattened vertebrae	IAO:0000115	
WARN	missing_definition	Progressive muscle weakness	IAO:0000115	
WARN	missing_definition	Abnormal hair laboratory examination	IAO:0000115	
WARN	missing_definition	Hair shafts flattened at irregular intervals and twisted through 180 degrees about their axes	IAO:0000115	
WARN	missing_definition	Absent primary metaphyseal spongiosa	IAO:0000115	
WARN	missing_definition	Increased serum beta-hexosaminidase	IAO:0000115	
WARN	missing_definition	Focal necrosis of right ventricular muscle cells	IAO:0000115	
WARN	missing_definition	3-Methylglutaric aciduria	IAO:0000115	
WARN	missing_definition	Abnormal femoral neck/head morphology	IAO:0000115	
WARN	missing_definition	Hypertrophic nerve changes	IAO:0000115	
WARN	missing_definition	First dorsal interossei muscle weakness	IAO:0000115	
WARN	missing_definition	Generalized hypotonia due to defect at the neuromuscular junction	IAO:0000115	
WARN	missing_definition	Diffuse axonal swelling	IAO:0000115	
WARN	missing_definition	Peripheral nerve compression	IAO:0000115	
WARN	missing_definition	Distal sensory impairment of all modalities	IAO:0000115	
WARN	missing_definition	Thoracolumbar kyphoscoliosis	IAO:0000115	
WARN	missing_definition	First dorsal interossei muscle atrophy	IAO:0000115	
WARN	missing_definition	Thenar muscle weakness	IAO:0000115	
WARN	missing_definition	Sensory ataxic neuropathy	IAO:0000115	
WARN	missing_definition	Cold-induced hand cramps	IAO:0000115	
WARN	missing_definition	Horizontal sacrum	IAO:0000115	
WARN	missing_definition	Increased serum iron	IAO:0000115	
WARN	missing_definition	Low urinary cyclic AMP response to PTH administration	IAO:0000115	
WARN	missing_definition	Elevated 8-dehydrocholesterol	IAO:0000115	
WARN	missing_definition	Elevated 8(9)-cholestenol	IAO:0000115	
WARN	missing_definition	Paradoxical increased cortisol secretion on dexamethasone suppression test	IAO:0000115	
WARN	missing_definition	Acute episodes of neuropathic symptoms	IAO:0000115	
WARN	missing_definition	Deficiency or absence of cytochrome b(-245)	IAO:0000115	
WARN	missing_definition	Birth length greater than 97th percentile	IAO:0000115	
WARN	missing_definition	Elevated calcitonin	IAO:0000115	
WARN	missing_definition	Muscle hyperirritability	IAO:0000115	
WARN	missing_definition	Birth length less than 3rd percentile	IAO:0000115	
WARN	missing_definition	Abnormal metaphyseal vascular invasion	IAO:0000115	
WARN	missing_definition	Propionicacidemia	IAO:0000115	
WARN	missing_definition	Premature separation of centromeric heterochromatin	IAO:0000115	
WARN	missing_definition	Foam cells in visceral organs and CNS	IAO:0000115	
WARN	missing_definition	Granular osmiophilic deposits (GROD) in cells	IAO:0000115	
WARN	missing_definition	Progressive	IAO:0000115	
WARN	missing_definition	Slow progression	IAO:0000115	
WARN	missing_definition	Rapidly progressive	IAO:0000115	
WARN	missing_definition	Pace of progression	IAO:0000115	
WARN	missing_definition	Nonprogressive	IAO:0000115	
WARN	missing_definition	Variable progression rate	IAO:0000115	
WARN	missing_definition	Large beaked nose	IAO:0000115	
WARN	missing_definition	Difficulty standing	IAO:0000115	
WARN	missing_definition	Scapuloperoneal weakness	IAO:0000115	
WARN	missing_definition	Generalized muscular appearance from birth	IAO:0000115	
WARN	missing_definition	Minimal subcutaneous fat	IAO:0000115	
WARN	missing_definition	Muscle mounding	IAO:0000115	
WARN	missing_definition	Firm muscles	IAO:0000115	
WARN	missing_definition	Enteroviral dermatomyositis syndrome	IAO:0000115	
WARN	missing_definition	Myoclonic spasms	IAO:0000115	
WARN	missing_definition	Congenital muscular dystrophy	IAO:0000115	
WARN	missing_definition	Skeletal myopathy	IAO:0000115	
WARN	missing_definition	Short mandibular rami	IAO:0000115	
WARN	missing_definition	Antegonial notching of mandible	IAO:0000115	
WARN	missing_definition	Externally rotated/abducted legs	IAO:0000115	
WARN	missing_definition	Type 1 collagen overmodification	IAO:0000115	
WARN	missing_definition	Deposits immunoreactive to beta-amyloid protein	IAO:0000115	
WARN	missing_definition	Marked delay in bone age	IAO:0000115	
WARN	missing_definition	Muscle abnormality related to mitochondrial dysfunction	IAO:0000115	
WARN	missing_definition	Abnormal muscle tone	IAO:0000115	
WARN	missing_definition	Late-onset distal muscle weakness	IAO:0000115	
WARN	missing_definition	Abnormality of the tibial plateaux	IAO:0000115	
WARN	missing_definition	Laterally deficient tibial plateaux	IAO:0000115	
WARN	missing_definition	Stippled calcification of the shoulder	IAO:0000115	
WARN	missing_definition	Abnormality of upper limb epiphysis morphology	IAO:0000115	
WARN	missing_definition	Fragmented epiphyses of the upper limbs	IAO:0000115	
WARN	missing_definition	Irregular epiphyses of the upper limbs	IAO:0000115	
WARN	missing_definition	Round epiphyses of the upper limbs	IAO:0000115	
WARN	missing_definition	Small epiphyses of the upper limbs	IAO:0000115	
WARN	missing_definition	Wide epiphyseal plates of the upper limbs	IAO:0000115	
WARN	missing_definition	Cupped metaphyses of the upper limbs	IAO:0000115	
WARN	missing_definition	Upper-limb metaphyseal irregularity	IAO:0000115	
WARN	missing_definition	Lytic defects in metaphyses of the upper limbs	IAO:0000115	
WARN	missing_definition	Normal density transverse bands in metaphyses of the upper limbs	IAO:0000115	
WARN	missing_definition	Sclerosis with transverse striations in metaphyses of the upper limbs	IAO:0000115	
WARN	missing_definition	Sclerosis of metaphyses of the upper limbs	IAO:0000115	
WARN	missing_definition	Spurred metaphyses of the upper limbs	IAO:0000115	
WARN	missing_definition	Cortical diaphyseal irregularity of the upper limbs	IAO:0000115	
WARN	missing_definition	Cortical diaphyseal thickening of the upper limbs	IAO:0000115	
WARN	missing_definition	Broad diaphyses of the upper limbs	IAO:0000115	
WARN	missing_definition	Angulated humerus	IAO:0000115	
WARN	missing_definition	Coarse humeral trabeculae	IAO:0000115	
WARN	missing_definition	Humeral cortical irregularity	IAO:0000115	
WARN	missing_definition	Humeral cortical thickening	IAO:0000115	
WARN	missing_definition	Humeral cortical thinning	IAO:0000115	
WARN	missing_definition	Crumpled humerus	IAO:0000115	
WARN	missing_definition	Deformed humerus	IAO:0000115	
WARN	missing_definition	Humerus varus	IAO:0000115	
WARN	missing_definition	Osteoporotic humerus	IAO:0000115	
WARN	missing_definition	Oval transradiancy of humerus	IAO:0000115	
WARN	missing_definition	Periosteal new bone of humerus	IAO:0000115	
WARN	missing_definition	Humeral pseudarthrosis	IAO:0000115	
WARN	missing_definition	Sclerotic foci of the humerus	IAO:0000115	
WARN	missing_definition	Humeral sclerosis	IAO:0000115	
