Level	Rule Name	Subject	Property	Value
WARN	missing_obsolete_label	BSPO:0000121-BFO:0000050-ZFA:0000121-PATO:0000628-0-0-0	rdfs:label	<http://purl.obolibrary.org/obo/BSPO_0000121-BFO:0000050-ZFA:0000121-PATO:0000628-0-0-0>
WARN	missing_obsolete_label	0-0-ZFA:0009199-PATO:0002168-BSPO:0000098-BFO:0000050-ZFA:0001559	rdfs:label	<0-0-ZFA:0009199-PATO:0002168-BSPO:0000098-BFO:0000050-ZFA:0001559>
WARN	missing_obsolete_label	0-0-ZFA:0009199-PATO:0002168-BSPO:0000099-BFO:0000050-ZFA:0000076	rdfs:label	<0-0-ZFA:0009199-PATO:0002168-BSPO:0000099-BFO:0000050-ZFA:0000076>
WARN	missing_obsolete_label	BSPO:0000121-BFO:0000050-ZFA:0001076-PATO:0000628-0-0-0	rdfs:label	<http://purl.obolibrary.org/obo/BSPO_0000121-BFO:0000050-ZFA:0001076-PATO:0000628-0-0-0>
WARN	missing_obsolete_label	BSPO:0000120-BFO:0000050-ZFA:0001076-PATO:0000628-0-0-0	rdfs:label	<http://purl.obolibrary.org/obo/BSPO_0000120-BFO:0000050-ZFA:0001076-PATO:0000628-0-0-0>
WARN	missing_obsolete_label	BSPO:0000121-BFO:0000050-ZFA:0001323-PATO:0000462-0-0-0	rdfs:label	<http://purl.obolibrary.org/obo/BSPO_0000121-BFO:0000050-ZFA:0001323-PATO:0000462-0-0-0>
WARN	missing_obsolete_label	BSPO:0000120-BFO:0000050-ZFA:0001323-PATO:0000462-0-0-0	rdfs:label	<http://purl.obolibrary.org/obo/BSPO_0000120-BFO:0000050-ZFA:0001323-PATO:0000462-0-0-0>
WARN	missing_obsolete_label	0-0-ZFA:0009077-PATO:0002269-BSPO:0000096-BFO:0000050-ZFA:0000445	rdfs:label	<0-0-ZFA:0009077-PATO:0002269-BSPO:0000096-BFO:0000050-ZFA:0000445>
WARN	missing_obsolete_label	obsolete pronephric duct occurrence autophagy, abnormal	rdfs:label	intersegmental vessel abnormal, abnormal
WARN	missing_obsolete_label	obsolete pronephric duct spatial pattern, abnormal	rdfs:label	lateral line abnormal, abnormal
WARN	missing_obsolete_label	mechanosensory behavior abnormal, abnormal	rdfs:label	mechanosensory behavior abnormal, abnormal
WARN	missing_obsolete_label	neuromuscular junction development abnormal, abnormal	rdfs:label	neuromuscular junction development abnormal, abnormal
WARN	missing_obsolete_label	obsolete nucleus erythroblast size, abnormal	rdfs:label	epithelial cell pronephros abnormal, abnormal
WARN	missing_obsolete_label	http://purl.obolibrary.org/obo/GO_0008003 epidermis absent, abnormal	rdfs:label	<http://purl.obolibrary.org/obo/GO_0008003 epidermis absent, abnormal>
WARN	missing_obsolete_label	http://purl.obolibrary.org/obo/GO_0031513 neuromast hair cell absent, abnormal	rdfs:label	<http://purl.obolibrary.org/obo/GO_0031513 neuromast hair cell absent, abnormal>
WARN	missing_obsolete_label	http://purl.obolibrary.org/obo/GO_0005605 notochord absent, abnormal	rdfs:label	<http://purl.obolibrary.org/obo/GO_0005605 notochord absent, abnormal>
WARN	missing_obsolete_label	http://purl.obolibrary.org/obo/GO_0031512 Kupffer's vesicle increased length, abnormal	rdfs:label	<http://purl.obolibrary.org/obo/GO_0031512 Kupffer's vesicle increased length, abnormal>
WARN	missing_obsolete_label	obsolete retinal inner nuclear layer amount, abnormal	rdfs:label	Z disc cardiac muscle cell increased length, abnormal
WARN	missing_obsolete_label	obsolete retinal outer nuclear layer amount, abnormal	rdfs:label	<http://purl.obolibrary.org/obo/GO_0072372 somite increased length, abnormal>
WARN	missing_obsolete_label	BSPO:0000120-BFO:0000050-ZFA:0000101-PATO:0000462-0-0-0	rdfs:label	<http://purl.obolibrary.org/obo/BSPO_0000120-BFO:0000050-ZFA:0000101-PATO:0000462-0-0-0>
WARN	missing_xrefs	Zebrafish Phenotype	oboInOwl:hasDbXref	
WARN	missing_xrefs	somitogenesis disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	somite specification disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	determination of left/right asymmetry in lateral mesoderm disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	ectoderm development disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	lateral mesoderm development disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	blood vessel morphogenesis disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	hematopoietic stem cell differentiation disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	blood decreased amount, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	somite border somite 5 amorphous, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	somite quality, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	somite morphology, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	somite shape, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	somite border somite 7 amorphous, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	somite border somite 8 amorphous, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	somite border somite 6 amorphous, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	somite border somite 9 amorphous, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	post-vent region quality, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	intersegmental vessel malformed, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	somite border irregular spatial pattern, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	somite border deformed, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	hematopoietic stem cell decreased amount, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	hindbrain morphology, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	motor neuron spinal cord decreased amount, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	spinal cord interneuron decreased amount, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	trunk decreased length, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	post-vent region decreased length, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	endoderm development disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	retinal ganglion cell axon guidance disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	skeletal muscle fiber development disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	swim bladder inflation arrested, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	brain quality, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	endoderm morphology, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	hindbrain quality, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	midbrain hindbrain boundary malformed, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	neural crest quality, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	retinal neural layer lacks all parts of type ventral region retinal photoreceptor layer, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	pericardium edematous, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	swim bladder physical object quality, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	yolk quality, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	pharyngeal arch 3-7 skeleton quality, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	cerebellum malformed, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	eye decreased size, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	heart quality, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	liver mislocalised anteriorly, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	pectoral fin bud aplastic, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	retinal photoreceptor layer disorganized, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	retina morphology, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	surface structure quality, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	optic tectum decreased size, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	optic tectum disorganized, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	optic primordium morphology, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	RoL2 rhombomere 4 mislocalised, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	head decreased size, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	pectoral fin quality, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	pectoral fin aplastic, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	Meckel's cartilage decreased size, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	Meckel's cartilage fused with ceratohyal cartilage, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	exocrine pancreas mislocalised anteriorly, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	endocrine pancreas mislocalised anteriorly, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	fin bud aplastic, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	palatoquadrate cartilage decreased size, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	palatoquadrate cartilage fused with hyosymplectic cartilage, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	ceratohyal cartilage decreased size, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	hyosymplectic cartilage decreased size, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	ceratobranchial cartilage absent, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	RoL2 increased amount, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	Mauthner neuron absent, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	axon guidance disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	olfactory bulb development disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	neuromast primordium migration delayed, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	posterior lateral line nerve development disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	innervation disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	fasciculation of sensory neuron axon disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	olfactory placode disorganized, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	posterior lateral line nerve decreased length, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	glomerular layer aplastic, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	olfactory bulb disorganized, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	GABAergic neuron olfactory bulb decreased amount, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	dopaminergic neuron olfactory bulb decreased amount, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	olfactory epithelium disorganized, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	olfactory epithelium split, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	posterior lateral line neuromast malformed, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	posterior lateral line neuromast decreased amount, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	posterior lateral line primordium circular, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	posterior lateral line primordium crescent-shaped, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	anterior lateral line neuromast decreased amount, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	olfactory receptor cell spatial pattern, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	axon olfactory receptor cell decreased length, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	axon olfactory receptor cell disorganized, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	neuromast hair cell decreased amount, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	uroporphyrinogen decarboxylase activity decreased rate, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	porphyrin-containing compound metabolic process disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	blood quality, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	whole organism lethal (sensu genetics), abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	nucleate erythrocyte fluorescence, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	endoderm formation process quality, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	endodermal cell fate specification disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	neural plate anterior/posterior regionalization arrested, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	brain morphology, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	endodermal cell endoderm decreased amount, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	yolk increased size, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	extension decreased length, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	extension increased thickness, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	fourth ventricle collapsed, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	gut aplastic, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	heart morphology, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	heart cleft, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	heart duplicated, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	notochord aplastic, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	somite fused with somite, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	tectal ventricle collapsed, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	heart tube duplicated, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	heart tube bifurcated, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	nervous system quality, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	anterior-posterior axis whole organism curved ventral, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	head hypoplastic, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	forebrain ventricle collapsed, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	endochondral ossification disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	chondrocyte differentiation delayed, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	eye mislocalised, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	notochord undulate, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	mouth absent, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	head malformed, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	Meckel's cartilage mislocalised, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	Meckel's cartilage malformed, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	ceratobranchial 5 bone composition, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	pharyngeal arch aplastic, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	neurocranial trabecula decreased size, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	neurocranial trabecula malformed, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	ceratohyal cartilage mislocalised, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	ceratohyal cartilage malformed, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	ethmoid cartilage decreased size, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	cranial cartilage disorganized, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	pharyngeal arch cartilage disorganized, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	ceratobranchial cartilage decreased size, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	perichordal connective tissue morphology, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	chondrocyte disorganized, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	gastrulation with mouth forming second quality, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	gastrulation with mouth forming second disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	dorsal/ventral pattern formation disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	epidermal cell fate specification disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	post-anal tail morphogenesis disrupted, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	post-anal tail morphogenesis having extra processual parts post-anal tail morphogenesis, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	tail bud mislocalised posteriorly, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	heart rudiment unfused from heart rudiment, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	notochord quality, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	notochord increased width, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	otic placode disorganized, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	otic placode aplastic, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	pronephric duct hypoplastic, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	somite circular, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	somite increased width, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	paraxial mesoderm morphology, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	paraxial mesoderm has extra parts of type adaxial cell, abnormal	oboInOwl:hasDbXref	
WARN	missing_xrefs	anterior-posterior axis paraxial mesoderm decreased length, abnormal	oboInOwl:hasDbXref	
